cash_change,close_price,collateral,cost,cost_basis,date,expiry,premium,premium_collected,price,realized_pnl,reason,shares,strike,ticker,type
-5.614666448257788,5.614666448257788,,,,2020-07-13,2020-07-27,,19.874853153091365,,14.260186704833577,,,15.789415512084963,T,btc_call
-9.558795174075097,9.558795174075097,,,,2020-07-14,2020-08-04,,32.678258961528606,,23.11946378745351,,,4.5,F,btc_put
26.852720265934373,,500.0,,,2020-07-15,2020-08-13,26.852720265934373,,,,,,5.0,F,write_csp
-32.117226944841626,32.117226944841626,,,,2020-07-16,2020-07-29,,93.16523378829729,,61.04800684345566,,,21.522946014404297,BAC,btc_call
47.61606550324835,,,,,2020-07-16,2020-08-18,47.61606550324835,,,,,,22.248119888305666,BAC,write_cc
-10.186411751403224,10.186411751403224,,,,2020-07-28,2020-08-13,,26.852720265934373,,16.66630851453115,,,5.0,F,btc_put
25.625719328810437,,500.0,,,2020-07-30,2020-08-28,25.625719328810437,,,,,,5.0,F,write_csp
-53.31637305179324,53.31637305179324,,,,2020-08-04,2020-08-11,,18.370400740448932,,-34.945972311344306,,,4.5,F,btc_call
-8.205342567163875,8.205342567163875,,,,2020-08-10,2020-08-28,,25.625719328810437,,17.420376761646562,,,5.0,F,btc_put
-99.30209058751736,99.30209058751736,,,,2020-08-11,2020-08-18,,47.61606550324835,,-51.686025084269005,,,22.248119888305666,BAC,btc_call
20.48740672208531,,,,,2020-08-11,2020-09-13,20.48740672208531,,,,,,25,BAC,write_cc
-3.0527078569532184,3.0527078569532184,,,,2020-08-17,2020-09-13,,20.48740672208531,,17.43469886513209,,,25,BAC,btc_call
15.191402629363093,,,,,2020-08-26,2020-09-28,15.191402629363093,,,,,,23.763559570312502,BAC,write_cc
-5.569613436940712,5.569613436940712,,,,2020-09-10,2020-09-28,,15.191402629363093,,9.62178919242238,,,23.763559570312502,BAC,btc_call
19.338296620894724,,,,,2020-09-10,2020-10-13,19.338296620894724,,,,,,23.535891265869143,BAC,write_cc
-5.905272875767809,5.905272875767809,,,,2020-09-21,2020-10-13,,19.338296620894724,,13.433023745126915,,,23.535891265869143,BAC,btc_call
21.79156786394687,,,,,2020-09-21,2020-10-24,21.79156786394687,,,,,,22.90864471435547,BAC,write_cc
-6.250716110723564,6.250716110723564,,,,2020-09-23,2020-10-24,,21.79156786394687,,15.540851753223306,,,22.90864471435547,BAC,btc_call
21.11965626168466,,,,,2020-09-23,2020-10-26,21.11965626168466,,,,,,21.775854721069337,BAC,write_cc
-5.3002793207284515,5.3002793207284515,,,,2020-10-19,2020-10-26,,21.11965626168466,,15.819376940956209,,,21.775854721069337,BAC,btc_call
28.22162855497634,,,,,2020-10-19,2020-11-21,28.22162855497634,,,,,,22.206500930786135,BAC,write_cc
28.798640558104616,,600.0,,,2020-11-09,2020-12-08,28.798640558104616,,,,,,6.0,F,write_csp
15.140341604529706,,,,,2020-11-10,2020-12-13,15.140341604529706,,,,,,16.22953742980957,T,write_cc
-180.42982681644196,180.42982681644196,,,,2020-11-16,2020-11-21,,28.22162855497634,,-152.2081982614656,,,22.206500930786135,BAC,btc_call
-9.134327909688134,9.134327909688134,,,,2020-11-16,2020-12-08,,28.798640558104616,,19.664312648416484,,,6.0,F,btc_put
90.53346145766935,,,,,2020-11-16,2020-12-19,90.53346145766935,,,,,,25.820202255249026,BAC,write_cc
-5.792572650878691,5.792572650878691,,,,2020-11-19,2020-12-13,,15.140341604529706,,9.347768953651014,,,16.22953742980957,T,btc_call
16.428389222591157,,,,,2020-11-24,2020-12-27,16.428389222591157,,,,,,7.484425563812256,F,write_cc
-4.458358350697478,4.458358350697478,,,,2020-12-07,2020-12-27,,16.428389222591157,,11.97003087189368,,,7.484425563812256,F,btc_call
-22.490752393080626,22.490752393080626,,,,2020-12-09,2020-12-19,,90.53346145766935,,68.04270906458872,,,25.820202255249026,BAC,btc_call
24.965129917055418,,,,,2020-12-09,2021-01-11,24.965129917055418,,,,,,27.13040840148926,BAC,write_cc
-4.961278155082116,4.961278155082116,,,,2021-01-04,2021-01-11,,24.965129917055418,,20.0038517619733,,,27.13040840148926,BAC,btc_call
28.180484112782445,,,,,2021-01-06,2021-02-08,28.180484112782445,,,,,,30.286208496093753,BAC,write_cc
18.89554762519685,,,,,2021-01-20,2021-02-22,18.89554762519685,,,,,,8.601145992279053,F,write_cc
-6.997501961551178,6.997501961551178,,,,2021-01-22,2021-02-08,,28.180484112782445,,21.182982151231265,,,30.286208496093753,BAC,btc_call
31.68872002260139,,,,,2021-01-22,2021-02-24,31.68872002260139,,,,,,29.72098457336426,BAC,write_cc
-7.776859434994798,7.776859434994798,,,,2021-01-27,2021-02-24,,31.68872002260139,,23.911860587606593,,,29.72098457336426,BAC,btc_call
32.59618463547653,,,,,2021-01-27,2021-03-01,32.59618463547653,,,,,,28.100700302124025,BAC,write_cc
-7.123780276243252,7.123780276243252,,,,2021-02-18,2021-02-22,,18.89554762519685,,11.771767348953599,,,8.601145992279053,F,btc_call
21.667784430409263,,,,,2021-02-18,2021-03-23,21.667784430409263,,,,,,9.0,F,write_cc
