cash_change,cost_basis,date,price,realized_pnl,shares,ticker,type
-667.1333333333333,,2020-01-03,71.61900692749023,,9.315031888235536,AAPL,buy
-667.1333333333332,,2020-01-03,149.76204769897458,,4.454622139477471,MSFT,buy
-667.1333333333332,,2020-01-03,67.48150729598999,,9.88616526313094,GOOGL,buy
-667.1333333333332,,2020-01-03,93.81412095718383,,7.11122511756848,AMZN,buy
-667.1333333333332,,2020-01-03,120.01763888244628,,5.558627377987086,JNJ,buy
-667.1333333333332,,2020-01-03,116.42480888824463,,5.730164727809087,JPM,buy
-667.1333333333333,,2020-01-03,180.77101296081543,,3.690488438419845,V,buy
-667.1333333333332,,2020-01-03,289.2610569213867,,2.3063364990560826,MA,buy
-667.1333333333333,,2020-01-03,35.90879319381714,,18.578550655614958,WMT,buy
-667.1333333333332,,2020-01-03,103.33238338928221,,6.456188384042725,PG,buy
-667.1333333333332,,2020-01-03,5.865890570306777,,113.73095446245993,NVDA,buy
-667.1333333333332,,2020-01-03,185.46406936187742,,3.597102854632306,HD,buy
-667.1333333333332,,2020-01-03,257.6487032745361,,2.5893137627107445,UNH,buy
-667.1333333333332,,2020-01-03,90.14408852157592,,7.400744122823488,CVX,buy
-27.07802663416394,,2020-04-01,58.14707783317566,,0.4656816411626217,AAPL,buy
72.6787095944964,149.76204769897458,2020-04-01,143.80635427093506,-3.0099651387784263,0.5053928942358676,MSFT,sell
-28.700144987572923,,2020-04-01,54.62378500633239,,0.5254147984114574,GOOGL,buy
109.90515013601244,93.81412095718383,2020-04-01,95.31823263473511,1.7342917002676614,1.1530338645406406,AMZN,sell
30.63710333078903,120.01763888244628,2020-04-01,107.68150526504516,-3.509826496281562,0.2845159273672806,JNJ,sell
-161.90080148075782,,2020-04-01,70.99605835113525,,2.2804195787887567,JPM,buy
-29.201209362933344,,2020-04-01,146.19167909545897,,0.19974604261755413,V,buy
-60.39230884960563,,2020-04-01,220.4047857788086,,0.27400634081609043,MA,buy
79.93838267026003,35.90879319381714,2020-04-01,34.871538400268555,-2.3777692185960433,2.2923675391861806,WMT,sell
29.794732418075476,103.33238338928221,2020-04-01,92.58078556594849,-3.460123807059311,0.3218241478071242,PG,sell
118.44031906513328,5.865890570306777,2020-04-01,6.034984778308869,3.3185787012781702,19.625620182313497,NVDA,sell
-20.749043614775967,,2020-04-01,152.3367246887207,,0.13620513147551128,HD,buy
-19.5388479370234,,2020-04-01,212.0952164352417,,0.0921230014774479,UNH,buy
-186.32791518231224,,2020-04-01,51.66939828338623,,3.606156087988044,CVX,buy
135.1058784751848,71.61900692749023,2020-07-01,87.99777613220215,25.146862784582623,1.5353328733240996,AAPL,sell
40.830034390608496,149.76204769897458,2020-07-01,194.0644991455078,9.320976397614793,0.21039414509293897,MSFT,sell
17.503240856897822,67.48150729598999,2020-07-01,71.37037774887085,0.9537267189134937,0.24524517606570662,GOOGL,sell
131.41676778978092,93.81412095718383,2020-07-01,143.83424306030273,45.70179278161265,0.9136681571347669,AMZN,sell
-102.49155507349792,,2020-07-01,118.33275209579467,,0.8661300718378229,JNJ,buy
-91.33826870465401,,2020-07-01,79.30175688400269,,1.1517811495432255,JPM,buy
-5.599954789943806,,2020-07-01,185.33374443359372,,0.030215516375919904,V,buy
23.763328704937003,289.2610569213867,2020-07-01,290.4026853424072,0.09341818377341227,0.08182888762518914,MA,sell
-127.59443501509931,,2020-07-01,36.77947365493774,,3.4691751223027474,WMT,buy
-98.30965900238897,,2020-07-01,102.42007071762085,,0.9598671267610763,PG,buy
165.49154224969269,5.865890570306777,2020-07-01,9.46882246541977,62.9703173885016,17.477520869576907,NVDA,sell
68.08760641998546,185.46406936187742,2020-07-01,212.5896846633911,8.687713241937203,0.32027709400761184,HD,sell
-10.030701906644218,,2020-07-01,267.2302347564697,,0.03753580471829965,UNH,buy
10.890167761472338,90.14408852157592,2020-07-01,66.90942179489136,-3.781670977686037,0.1627598545815534,CVX,sell
131.2051130203061,71.61900692749023,2020-10-01,113.10636273651123,48.12596812539101,1.1600153151945758,AAPL,sell
-46.56357276689715,,2020-10-01,202.19107158660887,,0.23029490076643455,MSFT,buy
-52.802807852138166,,2020-10-01,73.74534173278808,,0.7160155016091192,GOOGL,buy
10.517398656539335,93.81412095718383,2020-10-01,160.95025943756102,4.38705433048824,0.06534564587402514,AMZN,sell
-34.935041358093414,,2020-10-01,125.00935085144042,,0.2794594253961833,JNJ,buy
