cash_change,cost_basis,date,price,realized_pnl,shares,ticker,type
-326.7058439438459,,2010-01-04,6.6996866717815395,,48.764346744736685,AMZN,buy
-326.70584394384593,,2010-01-04,32.315146282958985,,10.109991181322005,AXP,buy
-326.7058439438459,,2010-01-04,6.4054406405448905,,51.004429246580926,AAPL,buy
-326.70584394384593,,2010-01-04,0.7645347985684872,,427.3263225631705,NFLX,buy
-326.7058439438459,,2010-01-04,128.84688937530515,,2.53561297077353,GS,buy
-326.7058439438459,,2010-01-04,15.54746905260086,,21.013442306173484,GOOGL,buy
-326.7058439438459,,2010-01-04,155.88467770996093,,2.0958175539979296,BLK,buy
-326.7058439438459,,2010-01-04,16.86423849697113,,19.372700641213257,TXN,buy
-326.7058439438459,,2010-01-04,23.51915078754425,,13.891056139529894,MA,buy
-326.7058439438459,,2010-01-04,0.4231132619321346,,772.1474917896759,NVDA,buy
-326.70584394384593,,2010-01-04,19.542058849334715,,16.71808720169565,V,buy
-326.7058439438459,,2010-01-04,23.000332363319394,,14.204396648844595,MSFT,buy
-326.7058439438459,,2010-01-04,71.47644351882934,,4.570818410372928,IBM,buy
-326.70584394384593,,2010-01-04,45.088661261749266,,7.245853720234651,SLB,buy
-326.7058439438459,,2010-01-04,15.841458843040465,,20.62346954159311,CSCO,buy
-326.7058439438459,,2010-01-04,42.404631961059565,,7.704484836558937,MMM,buy
-326.70584394384593,,2010-01-04,28.17208665561676,,11.596792525082963,JPM,buy
-326.7058439438459,,2010-01-04,13.528888989925383,,24.148756352952216,INTC,buy
-326.7058439438459,,2010-01-04,39.07926582450867,,8.360081415320536,CAT,buy
-326.7058439438459,,2010-01-04,17.11516551837921,,19.088675688997053,KO,buy
-326.7058439438459,,2010-01-04,19.892122906112668,,16.42388022062,ORCL,buy
-326.70584394384593,,2010-01-04,20.209609548187256,,16.165866201662986,MRK,buy
-326.7058439438459,,2010-01-04,30.90501070861816,,10.571290430025343,QCOM,buy
-326.7058439438459,,2010-01-04,43.80819021110534,,7.457643019935259,BA,buy
-326.70584394384593,,2010-01-04,19.169329172706604,,17.043154770851945,HD,buy
-326.7058439438459,,2010-01-04,26.48580652980804,,12.33512914081585,HON,buy
-326.7058439438459,,2010-01-04,36.866937180328364,,8.861757144235218,PEP,buy
-326.7058439438459,,2010-01-04,42.00602625846862,,7.77759462258062,COST,buy
-326.7058439438459,,2010-01-04,11.98550438375473,,27.25841428806836,BAC,buy
-326.7058439438459,,2010-01-04,39.8064743434906,,8.207354440001312,JNJ,buy
-3.7704444390922562,,2010-04-01,33.218770626068114,,0.1135034309828864,AXP,buy
36.204764805799726,11.98550438375473,2010-04-01,13.769750479888916,4.691313060505486,2.6292970855701228,BAC,sell
19.857194849481317,39.07926582450867,2010-04-01,42.941447030639644,1.78596880304071,0.4624249116549981,CAT,sell
20.589149630127842,6.4054406405448905,2010-04-01,7.052837437105179,1.8899272290495617,2.9192718269398554,AAPL,sell
87.6248734985052,43.80819021110534,2010-04-01,57.224738536834714,20.54397066527244,1.5312411334496945,BA,sell
-18.005534259603355,,2010-04-01,6.595113227844238,,2.730132696370532,AMZN,buy
-49.261305579805786,,2010-04-01,138.5381167312622,,0.3555794372126728,BLK,buy
-7.472747480985979,,2010-04-01,43.109848625564574,,0.1733420023320278,MMM,buy
-35.34607310866039,,2010-04-01,0.39405146380662914,,89.69912906098375,NVDA,buy
3.950537436411142,19.542058849334715,2010-04-01,20.52192524871826,0.18862747264357482,0.1925032563237643,V,sell
118.39252723539407,0.7645347985684872,2010-04-01,1.0706790138959885,33.852524314668784,110.57705035665839,NFLX,sell
-24.24878871079962,,2010-04-01,43.52325426216125,,0.5571455793433469,SLB,buy
-43.11369185226241,,2010-04-01,14.109931459617613,,3.0555564338248615,GOOGL,buy
-28.654162153999266,,2010-04-01,16.051337711143493,,1.785157266618743,TXN,buy
-30.36192044195884,,2010-04-01,21.77142822227478,,1.3945764206178701,MSFT,buy
27.80905503498926,26.48580652980804,2010-04-01,29.748035003471372,3.0495960876147414,0.9348198975745508,HON,sell
5.236765601962188,28.17208665561676,2010-04-01,29.6955872303009,0.2686666992708835,0.17634827563263933,JPM,sell
-16.40558655077702,,2010-04-01,23.26722552452087,,0.7050942336673316,MA,buy
-17.58415521470713,,2010-04-01,127.00194036712645,,0.13845579968208632,GS,buy
-3.2411711398863967,,2010-04-01,20.80746847629547,,0.15576960472528611,MRK,buy
2.17566601511818,15.841458843040465,2010-04-01,16.54971117954254,0.09310860606198235,0.13146247638493946,CSCO,sell
13.504073379860584,13.528888989925383,2010-04-01,14.602858492755889,0.9931591805227793,0.924755477604581,INTC,sell
32.070664026214125,19.169329172706604,2010-04-01,21.780443083190917,3.844740744596841,1.4724523235693354,HD,sell
-4.210145118419625,,2010-04-01,20.421591785812378,,0.20616145707821687,ORCL,buy
-7.875712492561114,,2010-04-01,42.652802843093866,,0.18464700951853885,COST,buy
173.55368052215601,0.7645347985684872,2010-07-01,1.5654743975400924,88.79481867981282,110.86331452936537,NFLX,sell
-2.49869733363473,,2010-07-01,40.551529055786126,,0.0616178327134671,CAT,buy
34.807115111492486,6.4054406405448905,2010-07-01,7.42674725074768,4.786582274208655,4.686724071293568,AAPL,sell
0.22102592326280748,32.315146282958985,2010-07-01,31.547942627334592,-0.005375054034999355,0.007006032877443502,AXP,sell
-31.392775986566768,,2010-07-01,49.164395886230466,,0.6385266292951437,BA,buy
-36.86939588823995,,2010-07-01,5.5518834587574,,6.640880732120394,AMZN,buy
-27.871450381088053,,2010-07-01,18.938727724838255,,1.4716643475757074,HD,buy
-322.7607445146461,,2010-07-01,49.507981870269774,,6.519367833663775,GE,buy
-30.06881994576915,,2010-07-01,25.67403377609253,,1.1711763024074937,HON,buy
-2.6146100122964406,,2010-07-01,40.6388895122528,,0.06433763431227923,MMM,buy
