cash_change,close_price,collateral,cost,cost_basis,date,expiry,premium,premium_collected,price,realized_pnl,shares,strike,ticker,type
24.611118796357356,,,,,2020-02-27,2020-03-31,24.611118796357356,,,,,18.0,T,write_cc
18.386529987048217,,,,,2020-02-27,2020-03-31,18.386529987048217,,,,,24.5,PFE,write_cc
55.13008028825901,,,,,2020-02-27,2020-03-31,55.13008028825901,,,,,26,BAC,write_cc
-6.042317138642661,6.042317138642661,,,,2020-03-05,2020-03-29,,18.715464093310374,,12.673146954667713,,5.5,F,btc_call
-19.522166742168288,19.522166742168288,,,,2020-03-05,2020-03-31,,55.13008028825901,,35.60791354609072,,26,BAC,btc_call
20.7703467414466,,,,,2020-03-05,2020-04-07,20.7703467414466,,,,,5.090964207649231,F,write_cc
74.71342349827488,,,,,2020-03-05,2020-04-07,74.71342349827488,,,,,24.0,BAC,write_cc
-7.998861010254488,7.998861010254488,,,,2020-03-06,2020-04-07,,20.7703467414466,,12.771485731192112,,5.090964207649231,F,btc_call
-15.920933157797123,15.920933157797123,,,,2020-03-09,2020-04-07,,74.71342349827488,,58.792490340477755,,24.0,BAC,btc_call
16.367851708264624,,,,,2020-03-09,2020-04-11,16.367851708264624,,,,,4.5,F,write_cc
114.26715097000636,,,,,2020-03-09,2020-04-11,114.26715097000636,,,,,19.5,BAC,write_cc
-8.217352047127747,8.217352047127747,,,,2020-03-12,2020-03-31,,24.611118796357356,,16.39376674922961,,18.0,T,btc_call
-6.652902433212837,6.652902433212837,,,,2020-03-12,2020-03-31,,18.386529987048217,,11.73362755383538,,24.5,PFE,btc_call
66.93876538677034,,,,,2020-03-12,2020-04-14,66.93876538677034,,,,,16.0,T,write_cc
84.17834110705238,,,,,2020-03-12,2020-04-14,84.17834110705238,,,,,21.5,PFE,write_cc
31.267540601502652,,400.0,,,2020-03-12,2020-04-10,31.267540601502652,,,,,4.0,F,write_csp
-618.420129926117,,,,,2020-03-12,,,,34.988155364990234,,17.675128153366988,,GE,buy_directional
,,,,,2020-04-13,2020-04-11,,,,16.367851708264624,,4.5,F,expire_call
,,,,,2020-04-13,2020-04-11,,,,114.26715097000636,,19.5,BAC,expire_call
,,,,,2020-04-13,2020-04-10,,,,31.267540601502652,,4.0,F,expire_put
45.820582442478795,,,,,2020-04-13,2020-05-16,45.820582442478795,,,,,4.0,F,write_cc
268.8024263666122,,,,,2020-04-13,2020-05-16,268.8024263666122,,,,,21.5,BAC,write_cc
,,,,,2020-04-14,2020-04-14,,,,66.93876538677034,,16.0,T,expire_call
2150.0,,,,26.440689086914062,2020-04-14,,,,21.5,-494.06890869140625,100,,PFE,sell_lot
,,,,,2020-04-14,2020-04-14,,,,,,21.5,PFE,assign_call
-387.9345893859863,,,,,2020-04-14,,,,3.8793458938598633,,100,,F,buy_lot
-1546.9587326049805,,,,,2020-04-14,,,,15.469587326049805,,100,,T,buy_lot
120.04767580724706,,,,,2020-04-14,2020-05-17,120.04767580724706,,,,,16.0,T,write_cc
32.61814312635283,,350.0,,,2020-04-14,2020-05-13,32.61814312635283,,,,,3.5,F,write_csp
-97.3734296300635,97.3734296300635,,,,2020-04-16,2020-05-16,,268.8024263666122,,171.42899673654873,,21.5,BAC,btc_call
185.10553245451914,,,,,2020-04-16,2020-05-19,185.10553245451914,,,,,19.0,BAC,write_cc
-38.103446281121656,38.103446281121656,,,,2020-04-22,2020-05-17,,120.04767580724706,,81.94422952612541,,16.0,T,btc_call
64.755238614962,,,,,2020-04-22,2020-05-25,64.755238614962,,,,,15.5,T,write_cc
-12.307939740744956,12.307939740744956,,,,2020-04-23,2020-05-16,,45.820582442478795,,33.51264270173384,,4.0,F,btc_call
20.954744206551148,,,,,2020-04-23,2020-05-26,20.954744206551148,,,,,3.872892580032349,F,write_cc
-10.072230309037478,10.072230309037478,,,,2020-04-27,2020-05-13,,32.61814312635283,,22.545912817315347,,3.5,F,btc_put
35.01182285732134,,400.0,,,2020-04-28,2020-05-27,35.01182285732134,,,,,4.0,F,write_csp
-11.242698972527654,11.242698972527654,,,,2020-05-06,2020-05-25,,64.755238614962,,53.51253964243434,,15.5,T,btc_call
35.59960335788919,,,,,2020-05-06,2020-06-08,35.59960335788919,,,,,15.0,T,write_cc
-8.253470678114416,8.253470678114416,,,,2020-05-07,2020-05-26,,20.954744206551148,,12.701273528436731,,3.872892580032349,F,btc_call
20.38923894122886,,,,,2020-05-07,2020-06-09,20.38923894122886,,,,,3.6784854435920717,F,write_cc
-47.22374708705503,47.22374708705503,,,,2020-05-12,2020-05-19,,185.10553245451914,,137.8817853674641,,19.0,BAC,btc_call
98.1316560514121,,,,,2020-05-12,2020-06-14,98.1316560514121,,,,,19.5,BAC,write_cc
-11.706720228544821,11.706720228544821,,,,2020-05-20,2020-05-27,,35.01182285732134,,23.30510262877652,,4.0,F,btc_put
25.08803306292564,,400.0,,,2020-05-20,2020-06-18,25.08803306292564,,,,,4.0,F,write_csp
-8.072012736215328,8.072012736215328,,,,2020-05-27,2020-06-18,,25.08803306292564,,17.01602032671031,,4.0,F,btc_put
32.490178583976494,,450.0,,,2020-05-27,2020-06-25,32.490178583976494,,,,,4.5,F,write_csp
-50.80675285955927,50.80675285955927,,,,2020-06-01,2020-06-08,,35.59960335788919,,-15.20714950167008,,15.0,T,btc_call
37.404912133914166,,,,,2020-06-01,2020-07-04,37.404912133914166,,,,,16.0,T,write_cc
-64.97591612089559,64.97591612089559,,,,2020-06-02,2020-06-09,,20.38923894122886,,-44.58667717966673,,3.6784854435920717,F,btc_call
20.66694338993864,,,,,2020-06-02,2020-07-05,20.66694338993864,,,,,4.5,F,write_cc
-12.731223242822365,12.731223242822365,,,,2020-06-04,2020-06-25,,32.490178583976494,,19.758955341154127,,4.5,F,btc_put
-506.9552285219054,506.9552285219054,,,,2020-06-08,2020-06-14,,98.1316560514121,,-408.8235724704933,,19.5,BAC,btc_call
124.84360761673301,,,,,2020-06-08,2020-07-11,124.84360761673301,,,,,26,BAC,write_cc
39.05250992459672,,500.0,,,2020-06-10,2020-07-09,39.05250992459672,,,,,5.0,F,write_csp
-33.86345376094786,33.86345376094786,,,,2020-06-11,2020-07-11,,124.84360761673301,,90.98015385578515,,26,BAC,btc_call
145.09594055643564,,,,,2020-06-11,2020-07-14,145.09594055643564,,,,,21.5,BAC,write_cc
-14.017824318485372,14.017824318485372,,,,2020-06-17,2020-07-04,,37.404912133914166,,23.387087815428792,,16.0,T,btc_call
28.74310194166947,,,,,2020-06-17,2020-07-20,28.74310194166947,,,,,16.0,T,write_cc
