cash_change,cost_basis,date,price,realized_pnl,shares,ticker,type
-660.2012205178955,,2022-01-03,177.9108579559326,,3.710854009154535,AAPL,buy
-660.2012205178955,,2022-01-03,322.0817753631592,,2.0497937822576087,MSFT,buy
-660.2012205178954,,2022-01-03,143.72538480529784,,4.593490714338723,GOOGL,buy
-660.2012205178954,,2022-01-03,170.52377838592528,,3.8716079761248547,AMZN,buy
-660.2012205178955,,2022-01-03,335.563068460083,,1.9674430310450863,META,buy
-660.2012205178954,,2022-01-03,30.01358094615936,,21.996749461592554,NVDA,buy
-660.2012205178955,,2022-01-03,400.20661492614744,,1.6496509450243007,TSLA,buy
-660.2012205178955,,2022-01-03,150.26668842010497,,4.393530112756273,JNJ,buy
-660.2012205178954,,2022-01-03,143.64537278137206,,4.59604933827364,JPM,buy
-660.2012205178954,,2022-01-03,213.72315573272704,,3.0890486258003538,V,buy
-660.2012205178954,,2022-01-03,360.84644047546385,,1.8295905029518686,MA,buy
-660.2012205178955,,2022-01-03,45.50764407234192,,14.507479654811323,WMT,buy
-660.2012205178954,,2022-01-03,144.2521357192993,,4.576717129530637,PG,buy
-660.2012205178955,,2022-01-03,361.74446855773925,,1.82504855748062,HD,buy
-660.2012205178954,,2022-01-03,460.6999804656982,,1.4330393933390915,UNH,buy
19.806976261164646,177.9108579559326,2022-04-01,170.3626419845581,-0.8775828598191744,0.11626361290499343,AAPL,sell
-1.7351545501383852,,2022-04-01,298.32596114807126,,0.005816304231320846,MSFT,buy
24.88134590058872,143.72538480529784,2022-04-01,138.73224140167235,-0.8955101344982026,0.17934797022812887,GOOGL,sell
20.41300623163593,170.52377838592528,2022-04-01,163.44550556030273,-0.8840183570868732,0.12489181737765565,AMZN,sell
-27.660498275702952,,2022-04-01,26.62126772613525,,1.0390376055813242,NVDA,buy
-16.426071843679885,,2022-04-01,361.7830697784424,,0.04540309709279455,TSLA,buy
76.84772225081373,150.26668842010497,2022-04-01,156.87422671966553,3.2368240381107114,0.4898683732678455,JNJ,sell
-57.476218806613524,,2022-04-01,120.92246951370238,,0.47531462959496196,JPM,buy
62.66860147432073,213.72315573272704,2022-04-01,218.53088118896483,1.3787224440576153,0.2867722910984414,V,sell
35.33706346757698,360.84644047546385,2022-04-01,354.02511063537594,-0.6808719445348217,0.09981513289878463,MA,sell
78.54302272658272,45.50764407234192,2022-04-01,47.62556666793823,3.492830725120811,1.649177704786414,WMT,sell
18.67461061888881,144.2521357192993,2022-04-01,137.88453809051512,-0.8624056615923372,0.13543658250230894,PG,sell
-122.5631894239275,,2022-04-01,268.8578686645508,,0.45586610513842696,HD,buy
62.41728609122847,460.6999804656982,2022-04-01,470.88810397338864,1.3504588762094158,0.1325522678626765,UNH,sell
-17.601559574074674,,2022-07-01,136.17388358001708,,0.12925796864515382,AAPL,buy
8.558837710859526,322.0817753631592,2022-07-01,250.5048521392822,-2.4455225696594383,0.03416635501375742,MSFT,sell
-31.299547296352316,,2022-07-01,107.78793845062255,,0.29038079534929206,GOOGL,buy
-96.31333735647674,,2022-07-01,109.63668955688476,,0.8784772483166301,AMZN,buy
-121.59760054546723,,2022-07-01,227.42242051696775,,0.5346772770646637,TSLA,buy
114.53781959035756,150.26668842010497,2022-07-01,159.06072915344237,6.332488580594784,0.7200886114376193,JNJ,sell
13.610232915071103,143.64537278137206,2022-07-01,102.53488001861572,-5.456907753272587,0.13273759049213396,JPM,sell
33.4999566364253,213.72315573272704,2022-07-01,192.6581661529541,-3.6628410389253716,0.17388287922261858,V,sell
29.80429295093394,360.84644047546385,2022-07-01,309.97421127319336,-4.891409565924263,0.09615087922480803,MA,sell
-7.288137016262316,,2022-07-01,38.870043543624874,,0.1875000990951463,WMT,buy
73.78101328661866,144.2521357192993,2022-07-01,130.62954933929444,-7.69418735488901,0.564811052780879,PG,sell
63.3075328107822,361.74446855773925,2022-07-01,249.76339764404295,-28.383844021688013,0.2534700176564968,HD,sell
113.9533190358977,460.6999804656982,2022-07-01,477.0018633361816,3.8944369035237685,0.23889491382465655,UNH,sell
30.16926013800778,177.9108579559326,2022-10-03,139.62239544525147,-8.273275802820955,0.21607751422541455,AAPL,sell
-19.164328904523668,,2022-10-03,233.14286795196531,,0.08219993634320444,MSFT,buy
-30.447710221208858,,2022-10-03,97.7786174911499,,0.31139436210544424,GOOGL,buy
45.82885328409607,170.52377838592528,2022-10-03,115.79888125534058,-21.658061411272485,0.3957624874029815,AMZN,sell
-220.14028637456153,,2022-10-03,137.391135206604,,1.6022888670620725,META,buy
-203.05862527764904,,2022-10-03,12.475844291687011,,16.276142963162215,NVDA,buy
50.34514851627365,400.20661492614744,2022-10-03,242.23031390075684,-32.83379445412177,0.2078400003102021,TSLA,sell
-26.3604808219241,,2022-10-03,145.77615100250242,,0.18082848696884302,JNJ,buy
-7.221581310883763,,2022-10-03,97.8466277114868,,0.07380511193679062,JPM,buy
-27.168929681239423,,2022-10-03,176.25998391418455,,0.15414122410488318,V,buy
-26.882427109992815,,2022-10-03,283.76600213623044,,0.0947344886548005,MA,buy
59.8819314564672,45.50764407234192,2022-10-03,42.131966913986204,-4.797831267372317,1.4212944669475824,WMT,sell
-41.54592555949577,,2022-10-03,115.80217333602904,,0.3587663716719707,PG,buy
28.359557104776073,361.74446855773925,2022-10-03,255.55465952453613,-11.784155917271598,0.11097256906815756,HD,sell
16.351425088784534,460.6999804656982,2022-10-03,476.7506660064697,0.5505007144342429,0.03429764498443855,UNH,sell
