date,nav,spy
2022-01-03,10000.0,448.3730773925781
2022-01-04,10058.125081552402,448.22296142578125
2022-01-05,9887.222454007444,439.61602783203125
2022-01-06,9931.576939343935,439.203125
2022-01-07,9909.563341858318,437.4667053222656
2022-01-10,9912.922257746894,436.92230224609375
2022-01-11,10020.481758392438,440.9018859863281
2022-01-12,10029.55468654206,442.09393310546875
2022-01-13,9890.825867961874,436.00250244140625
2022-01-14,9872.923650837265,436.1807556152344
2022-01-18,9689.102962881683,428.4561767578125
2022-01-19,9543.84130792312,424.00726318359375
2022-01-20,9436.888508876704,419.31439208984375
2022-01-21,9301.8863674626,411.0829162597656
2022-01-24,9337.975683915003,412.8287353515625
2022-01-25,9366.008656028873,407.7884521484375
2022-01-26,9410.732024086421,406.7654113769531
2022-01-27,9333.624232641918,404.75689697265625
2022-01-28,9516.613519213339,414.8092041015625
2022-01-31,9647.562725692096,422.28033447265625
2022-02-01,9803.973111815487,425.1336364746094
2022-02-02,9922.095165709614,429.2633361816406
2022-02-03,9752.84951405154,419.17364501953125
2022-02-04,9801.240742156462,421.14459228515625
2022-02-07,9812.6633623226,419.79315185546875
2022-02-08,9850.51731455225,423.2470397949219
2022-02-09,9968.141146780272,429.4416809082031
2022-02-10,9783.136942914622,421.7265625
2022-02-11,9645.907119441703,413.41058349609375
2022-02-14,9579.91040614046,412.0591125488281
2022-02-15,9730.766493226307,418.7042541503906
2022-02-16,9741.5131600501,419.17364501953125
2022-02-17,9545.418665550538,410.21942138671875
2022-02-18,9482.145890956754,407.563232421875
2022-02-22,9370.134312707169,403.1893615722656
2022-02-23,9235.77138401471,396.0373229980469
2022-02-24,9277.84136320637,401.997314453125
2022-02-25,9503.04727330079,410.8670654296875
2022-02-28,9503.283273735926,409.81585693359375
2022-03-01,9331.161915605595,403.5742492675781
2022-03-02,9548.657249058062,410.9984130859375
2022-03-03,9502.164257012673,408.952392578125
2022-03-04,9451.160764412096,405.6297607421875
2022-03-07,9251.382781755789,393.672119140625
2022-03-08,9274.492087237655,390.6874694824219
2022-03-09,9437.151500794387,401.1621398925781
2022-03-10,9445.47543382926,399.3505859375
2022-03-11,9353.860277147478,394.2727966308594
2022-03-14,9296.879831104723,391.3913879394531
2022-03-15,9403.320814285531,399.9982604980469
2022-03-16,9559.7827202482,408.86785888671875
2022-03-17,9710.575511877865,413.9831237792969
2022-03-18,9794.214656500548,418.5174560546875
2022-03-21,9812.07560110991,418.3949890136719
2022-03-22,9897.955637128902,423.2908630371094
2022-03-23,9780.405469852316,417.8395690917969
2022-03-24,9905.883616801877,424.13818359375
2022-03-25,9965.02837314207,426.20953369140625
2022-03-28,9970.192248557745,429.2412109375
2022-03-29,10031.74439655661,434.55126953125
2022-03-30,9959.481136833172,431.8680114746094
2022-03-31,9787.88304980037,425.2209167480469
2022-04-01,10048.94875641373,426.426025390625
2022-04-04,10109.20107488781,430.0791320800781
2022-04-05,9984.832188361002,424.646728515625
2022-04-06,9926.668690766723,420.4004211425781
2022-04-07,9982.68242534002,422.5188903808594
2022-04-08,9985.937244757548,421.3890686035156
2022-04-11,9821.216385527654,414.1866149902344
2022-04-12,9807.953738829896,412.65191650390625
2022-04-13,9895.924030956341,417.37823486328125
2022-04-14,9804.429979147139,412.18115234375
2022-04-18,9845.986570472929,412.3506164550781
2022-04-19,9915.978951911531,419.00701904296875
2022-04-20,9926.329157218875,418.69635009765625
2022-04-21,9790.025684785229,412.4353332519531
2022-04-22,9597.42014776528,401.1184997558594
2022-04-25,9608.065782727395,403.4439697265625
2022-04-26,9421.352843963345,391.7598876953125
2022-04-27,9444.245472429517,392.86151123046875
2022-04-28,9656.902193227337,402.784912109375
2022-04-29,9392.514610285845,387.8997802734375
2022-05-02,9458.262166607119,390.23468017578125
2022-05-03,9502.669105849636,392.02349853515625
2022-05-04,9760.478612948511,403.9617614746094
2022-05-05,9504.468303966136,389.6038818359375
2022-05-06,9522.070919206571,387.2783508300781
2022-05-09,9252.267646814678,374.87872314453125
2022-05-10,9287.489611749066,375.7449645996094
2022-05-11,9185.523197207453,369.7757568359375
2022-05-12,9168.649115800661,369.38970947265625
2022-05-13,9331.367444729069,378.2210388183594
2022-05-16,9337.080431898932,376.6863708496094
2022-05-17,9482.120730130242,384.43499755859375
2022-05-18,9139.812393697232,368.9378662109375
2022-05-19,9047.9510743261,366.6783142089844
2022-05-20,9077.483660960896,366.83831787109375
2022-05-23,9247.304258842523,373.70184326171875
2022-05-24,9213.175832579145,370.84912109375
2022-05-25,9304.650465151277,374.1255187988281
