cash_change,cost_basis,date,price,realized_pnl,shares,ticker,type
-993.743793445879,,2000-01-03,0.8375881789684295,,1186.4348356369715,AAPL,buy
-993.743793445879,,2000-01-03,35.40178188743591,,28.07044562348876,MSFT,buy
-993.7437934458791,,2000-01-03,4.471878125,,222.2206790230624,AMZN,buy
-993.743793445879,,2000-01-03,0.08926888674646616,,11132.028522638855,NVDA,buy
-993.743793445879,,2000-01-03,23.051599609565734,,43.10953731095974,JNJ,buy
-993.743793445879,,2000-01-03,22.707504006958008,,43.76279282572744,JPM,buy
-993.743793445879,,2000-01-03,14.13061395702362,,70.32559211285641,WMT,buy
-993.743793445879,,2000-01-03,26.454313247489928,,37.5645281035662,PG,buy
-993.743793445879,,2000-01-03,37.13886354064941,,26.75751756265244,HD,buy
-993.7437934458789,,2000-01-03,5.112563622522353,,194.37289524733615,UNH,buy
182.18884657888523,0.8375881789684295,2000-04-03,0.9961341115951537,28.99740131254137,182.89590172465648,AAPL,sell
-226.31281696479905,,2000-04-03,27.600098027420042,,8.19971062204064,MSFT,buy
651.1780328498982,0.08926888674646616,2000-04-03,0.1482961882352829,259.19265036631924,4391.063860770015,NVDA,sell
-219.42860953259935,,2000-04-03,18.131283865928648,,12.102210254671377,JNJ,buy
267.0582221128953,22.707504006958008,2000-04-03,28.94508107700348,57.550235847912745,9.226376716735814,JPM,sell
-89.83482205948395,,2000-04-03,12.95723247270584,,6.933179770349824,WMT,buy
-447.91724298911674,,2000-04-03,14.725131734180449,,30.41855591345216,PG,buy
36.27831079816118,37.13886354064941,2000-04-03,38.71576175765991,1.4776205094932635,0.9370424124738683,HD,sell
146.7806964873184,5.112563622522353,2000-04-03,5.898147781419754,19.549966237809073,24.885896713151965,UNH,sell
-216.52342702034903,,2000-07-03,0.7978366780579089,,271.38815872367456,AAPL,buy
-135.92025356359852,,2000-07-03,24.297202824974057,,5.5940700064409015,MSFT,buy
553.5257731495317,0.08926888674646616,2000-07-03,0.2327984772697091,341.2708214245315,2377.703581403771,NVDA,sell
387.62614807216255,23.051599609565734,2000-07-03,25.418262333869933,36.0913875054942,15.249907447671951,JNJ,sell
-235.6252910613793,,2000-07-03,22.62997708930969,,10.412087035328362,JPM,buy
-85.66331363732813,,2000-07-03,12.057145874977111,,7.104775419123868,WMT,buy
-72.7323694081376,,2000-07-03,13.89244457798004,,5.235390287136411,PG,buy
-285.07384907316003,,2000-07-03,28.353844885635375,,10.054151393682208,HD,buy
402.68783013023835,5.112563622522353,2000-07-03,8.369068883514403,156.69067319301593,48.116204530645305,UNH,sell
-525.4960215039728,,2000-10-02,0.36290830566883087,,1448.0132124160036,AAPL,buy
341.5850086986708,0.08926888674646616,2000-10-02,0.3044466411173344,241.42652659520007,1121.9864585959522,NVDA,sell
-47.15095681194452,,2000-10-02,23.548132242012024,,2.0023225760480017,JNJ,buy
27.63058707323704,22.707504006958008,2000-10-02,22.568621593093873,-0.17003265411604218,1.2242921863554201,JPM,sell
-160.09639774729837,,2000-10-02,9.81562868413925,,16.310355953663247,WMT,buy
258.00284847011085,26.454313247489928,2000-10-02,17.001146662330626,-143.4576122702082,15.175614539092635,PG,sell
88.59917873205792,37.13886354064941,2000-10-02,29.976461190032957,-21.16937559741625,2.9556250209253108,HD,sell
235.14536029680977,5.112563622522353,2000-10-02,10.06783008956909,115.73575521180416,23.356111317416378,UNH,sell
-271.44800215721034,,2001-01-02,0.22260855123251674,,1219.3961132862337,AAPL,buy
-326.0935533005566,,2001-01-02,13.173639993667601,,24.75348904762128,MSFT,buy
207.4262219361354,23.051599609565734,2001-01-02,25.826709588432312,22.28818876065364,8.031461430496776,JNJ,sell
44.01376924896183,22.707504006958008,2001-01-02,21.049751846122742,-3.4662603916829937,2.0909400533892253,JPM,sell
274.5517103140928,14.13061395702362,2001-01-02,11.432175510978698,-64.80489123242228,24.015701127963936,WMT,sell
267.21198529002504,26.454313247489928,2001-01-02,19.70237185077667,-91.57271413017878,13.562427270881678,PG,sell
-20.135450086298853,,2001-01-02,26.047641447257995,,0.7730239272169683,HD,buy
221.62198768072412,5.112563622522353,2001-01-02,11.202321720314025,120.47719462296811,19.783576406205157,UNH,sell
323.7904254807674,0.8375881789684295,2001-04-02,0.3226485934317112,-516.7619226987676,1003.538933912315,AAPL,sell
13.656494116225042,0.7978366780579089,2001-04-02,0.3226485934317112,-20.112913596728276,42.32621618143037,AAPL,sell
193.12113651408922,35.40178188743591,2001-04-02,16.927382034301758,-210.77075526641877,11.408801202852707,MSFT,sell
-834.6704672825985,,2001-04-02,0.45531851312220095,,1833.157324438914,AMZN,buy
-167.0964529470893,,2001-04-02,0.23717681874483823,,704.5227009594751,NVDA,buy
-182.03700114346603,,2001-04-02,22.214991062545774,,8.194331504835866,JNJ,buy
-39.76932428124353,,2001-04-02,21.523226801300048,,1.8477398695088496,JPM,buy
-109.74269847367972,,2001-04-02,10.776524038314818,,10.183496838451887,WMT,buy
-243.82193685156832,,2001-04-02,15.558070836639404,,15.67173330239411,PG,buy
-115.48656350264558,,2001-04-02,24.348939607429504,,4.742981228940565,HD,buy
-64.3026733659138,,2001-04-02,11.140696131229399,,5.771872117188593,UNH,buy
77.70013728758578,35.40178188743591,2001-07-02,21.41228895378113,-50.76456439920871,3.6287637185965096,MSFT,sell
161.3303073718258,4.471878125,2001-07-02,0.7259914247453213,-832.4134860740533,222.2206790230624,AMZN,sell
226.40741357546116,0.45531851312220095,2001-07-02,0.7259914247453213,84.4119527541637,311.8596251393536,AMZN,sell
227.61350341166852,0.08926888674646616,2001-07-02,0.33759022032916547,167.42572890146238,674.2301456177706,NVDA,sell
-4.8017585372717235,,2001-07-02,26.139857595252987,,0.1836949003939381,JNJ,buy
-137.04532267204812,,2001-07-02,22.284465243339536,,6.149814284325657,JPM,buy
-185.27329572380157,,2001-07-02,10.602315606975555,,17.474795374126117,WMT,buy
-120.53390273005992,,2001-07-02,16.382826457405088,,7.357332572828312,PG,buy
-56.04706570653942,,2001-07-02,27.317526937675474,,2.0516888602108807,HD,buy
-106.79496999200106,,2001-07-02,11.894833315277099,,8.978265366261098,UNH,buy
-98.66755608193434,,2001-10-01,15.729403835868835,,6.2728096443767285,MSFT,buy
290.9279959872121,23.051599609565734,2001-10-01,28.353269606781005,54.39951896434843,10.260827058817704,JNJ,sell
-82.80674636759264,,2001-10-01,16.666775616836546,,4.968372303755167,JPM,buy
197.65924331537545,14.13061395702362,2001-10-01,10.605980609035491,-65.68712372847037,18.63658350902365,WMT,sell
163.0256791589021,26.454313247489928,2001-10-01,18.47005407772064,-70.47295412645394,8.826486293591884,PG,sell
175.158933620095,14.725131734180449,2001-10-01,18.47005407772064,35.51460117140692,9.483401233317402,PG,sell
-32.3623211891022,,2001-10-01,21.677003727149962,,1.4929333221716945,HD,buy
274.239978392896,5.112563622522353,2001-10-01,12.722559984970092,164.0365807253524,21.555408559037787,UNH,sell
-175.87252755510954,,2002-01-02,0.3486907886236906,,504.3796202626745,AAPL,buy
-7.8986837282148645,,2002-01-02,20.361044519042967,,0.3879311653597881,MSFT,buy
-351.5907026838055,,2002-01-02,0.5483835780501365,,641.1401011203529,AMZN,buy
492.92203493101243,0.08926888674646616,2002-01-02,0.5126315004944801,407.08532519185354,961.5523713535822,NVDA,sell
-219.09497433452492,,2002-01-02,30.16391269779205,,7.26347992482296,JNJ,buy
-194.1335570549621,,2002-01-02,18.163487178611753,,10.688121457401763,JPM,buy
-122.91481057151708,,2002-01-02,12.405831862068176,,9.907824959915743,WMT,buy
-174.77326003851664,,2002-01-02,20.55040885391235,,8.504612306301809,PG,buy
29.289445355946828,37.13886354064941,2002-01-02,28.906301326560975,-8.34168226453146,1.0132546888326317,HD,sell
-227.97230934308334,,2002-01-02,13.410736692428587,,16.9992383395158,UNH,buy
32.4751338362566,0.7978366780579089,2002-04-01,0.3655389895588159,-38.40609536087126,88.8417782066208,AAPL,sell
388.41538654944577,0.45531851312220095,2002-04-01,0.7394820095300674,149.2578222026586,525.2533280644373,AMZN,sell
-443.5915626849611,,2002-04-01,0.33280004183948037,,1332.9071722260146,NVDA,buy
96.794621144268,23.051599609565734,2002-04-01,33.25745756149292,29.703778530948583,2.910463644591445,JNJ,sell
-50.66070435159911,,2002-04-01,17.79371405315399,,2.8471124240989667,JPM,buy
5.7592315466930994,14.13061395702362,2002-04-01,12.725771617698669,-0.6357816690280611,0.4525644275026366,WMT,sell
127.77827295581758,14.725131734180449,2002-04-01,23.19495287361145,46.65925054206245,5.5088826285648125,PG,sell
-76.4117100951106,,2002-04-01,27.72890936946869,,2.7556695100040542,HD,buy
66.01609798482656,5.112563622522353,2002-04-01,14.438037882328032,42.63954891293327,4.572373235398516,UNH,sell
-179.92997861997813,,2002-07-01,0.2553078383773565,,704.7569701092903,AAPL,buy
84.33890794312013,0.45531851312220095,2002-07-01,0.6770257595300674,27.618664108282395,124.57267209693896,AMZN,sell
-74.69277173297607,,2002-07-01,26.11931061439514,,2.859676230957284,JNJ,buy
52.46593956287729,22.707504006958008,2002-07-01,15.800280017852783,-22.93592239822211,3.3205702369575647,JPM,sell
83.122309029526,14.13061395702362,2002-07-01,11.638171730804443,-17.801554896948574,7.14221365281233,WMT,sell
